ltv,cac,payback_months,net_value,recession_hit
36.275646448290594,44.958407210725035,999.0,-8.682760762434441,0.0
62.1305779960914,34.49910627587207,17.0,27.631471720219324,0.0
49.366964404364325,52.73025078990852,34.0,-3.3632863855441926,0.0
38.4874637470036,63.5249075688937,999.0,-25.0374438218901,0.0
25.885504183973886,56.04417986413759,999.0,-30.158675680163704,0.0
39.563266162089064,120.55717981050773,999.0,-80.99391364841867,1.0
37.2718841509492,31.944306114870788,27.0,5.32757803607841,0.0
59.99507429986312,75.36313436620988,999.0,-15.368060066346757,0.0
33.83740897683293,69.9919660009952,999.0,-36.15455702416227,1.0
18.700427223387692,42.367144246012735,999.0,-23.666717022625043,1.0
53.85859937642212,63.60958952550876,999.0,-9.75099014908664,0.0
75.51764027744788,61.71471114281586,26.0,13.802929134632024,0.0
19.472326721403405,57.82237761925474,999.0,-38.35005089785133,0.0
98.70106534826641,91.85662819420334,29.0,6.844437154063073,1.0
83.6455990457403,26.015649607719965,10.0,57.62994943802033,0.0
30.495536714768257,41.812706832389956,999.0,-11.3171701176217,0.0
25.228836281406018,67.97216292842475,999.0,-42.74332664701873,0.0
74.72212858229553,111.57341367484251,999.0,-36.85128509254699,0.0
18.827148089625464,63.091384398310964,999.0,-44.2642363086855,0.0
28.304448376148606,80.81678514605619,999.0,-52.512336769907584,0.0
23.403747201015033,95.64842651830408,999.0,-72.24467931728904,1.0
46.67646006523824,83.72437676880585,999.0,-37.047916703567616,0.0
68.40291535069805,63.73811297533159,29.0,4.664802375366463,1.0
48.80932427266005,38.992092869290786,25.0,9.817231403369263,0.0
59.1568082133131,42.544402270347625,21.0,16.612405942965474,0.0
36.88258984591782,59.033645713162066,999.0,-22.151055867244246,0.0
48.14947719384834,29.096684050532936,19.0,19.052793143315405,0.0
24.550276276538664,60.7482004863462,999.0,-36.19792420980754,0.0
39.67108117604605,47.19321329748844,999.0,-7.5221321214423895,0.0
33.13763611495335,137.16954402480317,999.0,-104.03190790984982,0.0
40.09420185298184,114.88796179335311,999.0,-74.79375994037127,1.0
39.69671360029346,68.10011925549797,999.0,-28.403405655204516,0.0
32.806257226710585,64.74649466550738,999.0,-31.9402374387968,0.0
109.81283924661005,61.509314659696436,17.0,48.30352458691362,0.0
85.2369493980162,39.77120453003301,14.0,45.46574486798318,1.0
72.68520894756615,24.802342984165886,10.0,47.88286596340026,0.0
70.82956996096385,40.051886509261855,15.0,30.777683451701996,0.0
69.12381870354093,89.41978554218568,999.0,-20.295966838644745,0.0
44.11885609531484,49.45536426361003,36.0,-5.33650816829519,1.0
36.62901070002016,65.45181289644306,999.0,-28.8228021964229,0.0
33.101082489176775,83.49553150222113,999.0,-50.39444901304435,0.0
33.97822099391197,70.82539158689171,999.0,-36.847170592979744,1.0
20.904778622746523,90.49811657136874,999.0,-69.59333794862222,0.0
48.3088162996111,38.18968165805949,25.0,10.11913464155161,1.0
16.80642532750232,72.06345147007015,999.0,-55.257026142567824,1.0
38.194548580443936,30.907668871835288,24.0,7.286879708608648,0.0
27.961628084583772,46.99308459473921,999.0,-19.031456510155436,0.0
41.38576106186683,88.16323852363797,999.0,-46.77747746177114,0.0
36.915718606201565,35.708842614148836,30.0,1.2068759920527299,0.0
37.59545214036806,79.58056823265896,999.0,-41.9851160922909,0.0
16.390831144714927,48.19638099581545,999.0,-31.805549851100526,1.0
22.072832643841725,107.14482326508858,999.0,-85.07199062124685,0.0
56.4316473767491,43.94870106022902,25.0,12.482946316520078,0.0
28.141874748366927,51.427019282988326,999.0,-23.2851445346214,0.0
50.39710249475215,33.931440090704214,20.0,16.465662404047933,0.0
44.8526420135617,80.30554484142927,999.0,-35.45290282786757,0.0
41.258578964162915,149.2090916667226,999.0,-107.95051270255968,0.0
43.448042352086006,152.17242833796507,999.0,-108.72438598587907,0.0
33.39770022878257,58.98584672699581,999.0,-25.58814649821324,0.0
49.4459800320974,66.17374619778343,999.0,-16.727766165686027,0.0
33.59918125743367,42.78375857625373,999.0,-9.184577318820061,0.0
112.56037142226042,57.52917417041617,14.0,55.03119725184425,0.0
23.789843040589975,57.13981821382876,999.0,-33.34997517323879,0.0
37.37850982260869,49.02162413870317,999.0,-11.643114316094476,1.0
38.57274419208014,91.7613934102139,999.0,-53.18864921813376,0.0
19.52435394021893,45.49701880678656,999.0,-25.972664866567634,0.0
42.9783787821628,89.28089642494109,999.0,-46.30251764277829,1.0
33.48378307614811,50.820598673759164,999.0,-17.336815597611057,0.0
14.607928956799759,51.96545075318657,999.0,-37.35752179638681,0.0
62.877371157837494,45.568419311080625,23.0,17.30895184675687,0.0
26.12087025770696,57.80926134073277,999.0,-31.688391083025806,0.0
32.336869338039484,37.91601875883028,999.0,-5.579149420790799,0.0
61.52296048662788,49.35737147424489,25.0,12.165589012382988,0.0
37.84546314167102,37.422787320840285,31.0,0.4226758208307331,1.0
39.053873799090205,27.900379105803026,23.0,11.153494693287179,0.0
125.83717698694146,41.76952172590298,10.0,84.06765526103848,0.0
15.491510301326937,56.86688589562023,999.0,-41.37537559429329,0.0
23.578879737941644,95.8223970230887,999.0,-72.24351728514705,0.0
28.188477838859175,54.203389823439565,999.0,-26.01491198458039,0.0
